gwcode,year,country_name,country_text_id,country_id,any_neg_change,any_neg_change_2yr,v2x_regime,v2x_regime_amb,lagged_v2x_regime,lagged_v2x_regime_amb,lagged_v2x_regime_asCharacter,lagged_v2x_regime_asFactor,lagged_is_closed_autocracy,lagged_currentRegimeDuration,lagged_low_border_case,lagged_high_border_case,lagged_yrs_since_any_neg_change,lagged_num_of_neg_changes,lagged_any_neg_change,lagged_num_of_neg_changes_3yrs,lagged_num_of_neg_changes_5yrs,lagged_num_of_neg_changes_10yrs,lagged_was_neg_change_last_3yrs,lagged_was_neg_change_last_5yrs,lagged_was_neg_change_last_10yrs
390,1983,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,37,0,0,39,2,0,0,0,0,0,0,0
390,1984,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,38,0,0,40,2,0,0,0,0,0,0,0
390,1985,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,39,0,0,41,2,0,0,0,0,0,0,0
390,1986,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,40,0,0,42,2,0,0,0,0,0,0,0
390,1987,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,41,0,0,43,2,0,0,0,0,0,0,0
390,1988,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,42,0,0,44,2,0,0,0,0,0,0,0
390,1989,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,43,0,0,45,2,0,0,0,0,0,0,0
390,1990,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,44,0,0,46,2,0,0,0,0,0,0,0
390,1991,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,45,0,0,47,2,0,0,0,0,0,0,0
390,1992,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,46,0,0,48,2,0,0,0,0,0,0,0
390,1993,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,47,0,0,49,2,0,0,0,0,0,0,0
390,1994,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,48,0,0,50,2,0,0,0,0,0,0,0
390,1995,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,49,0,0,51,2,0,0,0,0,0,0,0
390,1996,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,50,0,0,52,2,0,0,0,0,0,0,0
390,1997,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,51,0,0,53,2,0,0,0,0,0,0,0
390,1998,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,52,0,0,54,2,0,0,0,0,0,0,0
390,1999,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,53,0,0,55,2,0,0,0,0,0,0,0
390,2000,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,54,0,0,56,2,0,0,0,0,0,0,0
390,2001,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,55,0,0,57,2,0,0,0,0,0,0,0
390,2002,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,56,0,0,58,2,0,0,0,0,0,0,0
390,2003,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,57,0,0,59,2,0,0,0,0,0,0,0
390,2004,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,58,0,0,60,2,0,0,0,0,0,0,0
390,2005,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,59,0,0,61,2,0,0,0,0,0,0,0
390,2006,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,60,0,0,62,2,0,0,0,0,0,0,0
390,2007,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,61,0,0,63,2,0,0,0,0,0,0,0
390,2008,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,62,0,0,64,2,0,0,0,0,0,0,0
390,2009,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,63,0,0,65,2,0,0,0,0,0,0,0
390,2010,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,64,0,0,66,2,0,0,0,0,0,0,0
390,2011,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,65,0,0,67,2,0,0,0,0,0,0,0
390,2012,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,66,0,0,68,2,0,0,0,0,0,0,0
390,2013,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,67,0,0,69,2,0,0,0,0,0,0,0
390,2014,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,68,0,0,70,2,0,0,0,0,0,0,0
390,2015,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,69,0,0,71,2,0,0,0,0,0,0,0
390,2016,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,70,0,0,72,2,0,0,0,0,0,0,0
390,2017,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,71,0,0,73,2,0,0,0,0,0,0,0
390,2018,Denmark,DNK,158,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,72,0,0,74,2,0,0,0,0,0,0,0
390,2019,Denmark,DNK,158,,,,,3,9,Liberal Democracy,Liberal Democracy,0,73,0,0,75,2,0,0,0,0,0,0,0
395,1970,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,26,1,0,39,1,0,0,0,0,0,0,0
395,1971,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,27,1,0,40,1,0,0,0,0,0,0,0
395,1972,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,28,1,0,41,1,0,0,0,0,0,0,0
395,1973,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,29,1,0,42,1,0,0,0,0,0,0,0
395,1974,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,30,1,0,43,1,0,0,0,0,0,0,0
395,1975,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,31,1,0,44,1,0,0,0,0,0,0,0
395,1976,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,32,1,0,45,1,0,0,0,0,0,0,0
395,1977,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,33,1,0,46,1,0,0,0,0,0,0,0
395,1978,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,34,1,0,47,1,0,0,0,0,0,0,0
395,1979,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,35,1,0,48,1,0,0,0,0,0,0,0
395,1980,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,36,1,0,49,1,0,0,0,0,0,0,0
395,1981,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,37,1,0,50,1,0,0,0,0,0,0,0
395,1982,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,38,1,0,51,1,0,0,0,0,0,0,0
395,1983,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,39,1,0,52,1,0,0,0,0,0,0,0
395,1984,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,40,1,0,53,1,0,0,0,0,0,0,0
395,1985,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,41,1,0,54,1,0,0,0,0,0,0,0
395,1986,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,42,1,0,55,1,0,0,0,0,0,0,0
395,1987,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,43,1,0,56,1,0,0,0,0,0,0,0
395,1988,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,44,1,0,57,1,0,0,0,0,0,0,0
395,1989,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,45,1,0,58,1,0,0,0,0,0,0,0
395,1990,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,46,1,0,59,1,0,0,0,0,0,0,0
395,1991,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,47,1,0,60,1,0,0,0,0,0,0,0
395,1992,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,48,1,0,61,1,0,0,0,0,0,0,0
395,1993,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,49,1,0,62,1,0,0,0,0,0,0,0
395,1994,Iceland,ISL,168,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,50,1,0,63,1,0,0,0,0,0,0,0
395,1995,Iceland,ISL,168,0,0,3,9,3,8,Liberal Democracy,Liberal Democracy,0,51,1,0,64,1,0,0,0,0,0,0,0
395,1996,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,52,0,0,65,1,0,0,0,0,0,0,0
395,1997,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,53,0,0,66,1,0,0,0,0,0,0,0
395,1998,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,54,0,0,67,1,0,0,0,0,0,0,0
395,1999,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,55,0,0,68,1,0,0,0,0,0,0,0
395,2000,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,56,0,0,69,1,0,0,0,0,0,0,0
395,2001,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,57,0,0,70,1,0,0,0,0,0,0,0
395,2002,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,58,0,0,71,1,0,0,0,0,0,0,0
395,2003,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,59,0,0,72,1,0,0,0,0,0,0,0
395,2004,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,60,0,0,73,1,0,0,0,0,0,0,0
395,2005,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,61,0,0,74,1,0,0,0,0,0,0,0
395,2006,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,62,0,0,75,1,0,0,0,0,0,0,0
395,2007,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,63,0,0,76,1,0,0,0,0,0,0,0
395,2008,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,64,0,0,77,1,0,0,0,0,0,0,0
395,2009,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,65,0,0,78,1,0,0,0,0,0,0,0
395,2010,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,66,0,0,79,1,0,0,0,0,0,0,0
395,2011,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,67,0,0,80,1,0,0,0,0,0,0,0
395,2012,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,68,0,0,81,1,0,0,0,0,0,0,0
395,2013,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,69,0,0,82,1,0,0,0,0,0,0,0
395,2014,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,70,0,0,83,1,0,0,0,0,0,0,0
395,2015,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,71,0,0,84,1,0,0,0,0,0,0,0
395,2016,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,72,0,0,85,1,0,0,0,0,0,0,0
395,2017,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,73,0,0,86,1,0,0,0,0,0,0,0
395,2018,Iceland,ISL,168,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,74,0,0,87,1,0,0,0,0,0,0,0
395,2019,Iceland,ISL,168,,,,,3,9,Liberal Democracy,Liberal Democracy,0,75,0,0,88,1,0,0,0,0,0,0,0
402,1975,Cape Verde,CPV,70,0,1,1,3,0,0,Closed Autocracy,Closed Autocracy,1,75,0,0,74,0,0,0,0,0,0,0,0
402,1976,Cape Verde,CPV,70,1,1,0,0,1,3,Electoral Autocracy,Electoral Autocracy,0,1,0,0,75,0,0,0,0,0,0,0,0
402,1977,Cape Verde,CPV,70,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,1,0,0,0,1,1,1,1,1,1,1,1
402,1978,Cape Verde,CPV,70,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,2,0,0,1,1,0,1,1,1,1,1,1
402,1979,Cape Verde,CPV,70,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,3,0,0,2,1,0,1,1,1,1,1,1
402,1980,Cape Verde,CPV,70,0,0,1,3,0,0,Closed Autocracy,Closed Autocracy,1,4,0,0,3,1,0,0,1,1,0,1,1
402,1981,Cape Verde,CPV,70,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,1,0,0,4,1,0,0,1,1,0,1,1
402,1982,Cape Verde,CPV,70,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,2,0,0,5,1,0,0,0,1,0,0,1
402,1983,Cape Verde,CPV,70,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,3,0,0,6,1,0,0,0,1,0,0,1
402,1984,Cape Verde,CPV,70,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,4,0,0,7,1,0,0,0,1,0,0,1
402,1985,Cape Verde,CPV,70,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,5,0,0,8,1,0,0,0,1,0,0,1
402,1986,Cape Verde,CPV,70,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,6,0,0,9,1,0,0,0,1,0,0,1
402,1987,Cape Verde,CPV,70,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,7,0,0,10,1,0,0,0,0,0,0,0
402,1988,Cape Verde,CPV,70,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,8,0,0,11,1,0,0,0,0,0,0,0
402,1989,Cape Verde,CPV,70,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,9,0,0,12,1,0,0,0,0,0,0,0
402,1990,Cape Verde,CPV,70,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,10,0,0,13,1,0,0,0,0,0,0,0
402,1991,Cape Verde,CPV,70,0,0,3,8,1,3,Electoral Autocracy,Electoral Autocracy,0,11,0,0,14,1,0,0,0,0,0,0,0
402,1992,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,1,1,0,15,1,0,0,0,0,0,0,0
402,1993,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,2,1,0,16,1,0,0,0,0,0,0,0
402,1994,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,3,1,0,17,1,0,0,0,0,0,0,0
402,1995,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,4,1,0,18,1,0,0,0,0,0,0,0
402,1996,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,5,1,0,19,1,0,0,0,0,0,0,0
402,1997,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,6,1,0,20,1,0,0,0,0,0,0,0
402,1998,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,7,1,0,21,1,0,0,0,0,0,0,0
402,1999,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,8,1,0,22,1,0,0,0,0,0,0,0
402,2000,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,9,1,0,23,1,0,0,0,0,0,0,0
402,2001,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,10,1,0,24,1,0,0,0,0,0,0,0
402,2002,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,11,1,0,25,1,0,0,0,0,0,0,0
402,2003,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,12,1,0,26,1,0,0,0,0,0,0,0
402,2004,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,13,1,0,27,1,0,0,0,0,0,0,0
402,2005,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,14,1,0,28,1,0,0,0,0,0,0,0
402,2006,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,15,1,0,29,1,0,0,0,0,0,0,0
402,2007,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,16,1,0,30,1,0,0,0,0,0,0,0
402,2008,Cape Verde,CPV,70,0,0,3,9,3,8,Liberal Democracy,Liberal Democracy,0,17,1,0,31,1,0,0,0,0,0,0,0
402,2009,Cape Verde,CPV,70,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,18,0,0,32,1,0,0,0,0,0,0,0
402,2010,Cape Verde,CPV,70,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,19,0,0,33,1,0,0,0,0,0,0,0
402,2011,Cape Verde,CPV,70,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,20,0,0,34,1,0,0,0,0,0,0,0
402,2012,Cape Verde,CPV,70,0,0,3,9,3,9,Liberal Democracy,Liberal Democracy,0,21,0,0,35,1,0,0,0,0,0,0,0
402,2013,Cape Verde,CPV,70,0,0,3,8,3,9,Liberal Democracy,Liberal Democracy,0,22,0,0,36,1,0,0,0,0,0,0,0
402,2014,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,23,1,0,37,1,0,0,0,0,0,0,0
402,2015,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,24,1,0,38,1,0,0,0,0,0,0,0
402,2016,Cape Verde,CPV,70,0,0,3,8,3,8,Liberal Democracy,Liberal Democracy,0,25,1,0,39,1,0,0,0,0,0,0,0
402,2017,Cape Verde,CPV,70,0,1,3,8,3,8,Liberal Democracy,Liberal Democracy,0,26,1,0,40,1,0,0,0,0,0,0,0
402,2018,Cape Verde,CPV,70,1,1,2,7,3,8,Liberal Democracy,Liberal Democracy,0,27,1,0,41,1,0,0,0,0,0,0,0
402,2019,Cape Verde,CPV,70,,,,,2,7,Electoral Democracy,Electoral Democracy,0,1,0,1,0,2,1,1,1,1,1,1,1
404,1974,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,74,0,0,73,0,0,0,0,0,0,0,0
404,1975,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,75,0,0,74,0,0,0,0,0,0,0,0
404,1976,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,76,0,0,75,0,0,0,0,0,0,0,0
404,1977,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,77,0,0,76,0,0,0,0,0,0,0,0
404,1978,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,78,0,0,77,0,0,0,0,0,0,0,0
404,1979,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,79,0,0,78,0,0,0,0,0,0,0,0
404,1980,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,80,0,0,79,0,0,0,0,0,0,0,0
404,1981,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,81,0,0,80,0,0,0,0,0,0,0,0
404,1982,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,82,0,0,81,0,0,0,0,0,0,0,0
404,1983,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,83,0,0,82,0,0,0,0,0,0,0,0
404,1984,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,84,0,0,83,0,0,0,0,0,0,0,0
404,1985,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,85,0,0,84,0,0,0,0,0,0,0,0
404,1986,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,86,0,0,85,0,0,0,0,0,0,0,0
404,1987,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,87,0,0,86,0,0,0,0,0,0,0,0
404,1988,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,88,0,0,87,0,0,0,0,0,0,0,0
404,1989,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,89,0,0,88,0,0,0,0,0,0,0,0
404,1990,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,90,0,0,89,0,0,0,0,0,0,0,0
404,1991,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,91,0,0,90,0,0,0,0,0,0,0,0
404,1992,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,92,0,0,91,0,0,0,0,0,0,0,0
404,1993,Guinea-Bissau,GNB,119,0,0,0,0,0,0,Closed Autocracy,Closed Autocracy,1,93,0,0,92,0,0,0,0,0,0,0,0
404,1994,Guinea-Bissau,GNB,119,0,0,1,3,0,0,Closed Autocracy,Closed Autocracy,1,94,0,0,93,0,0,0,0,0,0,0,0
404,1995,Guinea-Bissau,GNB,119,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,1,0,0,94,0,0,0,0,0,0,0,0
404,1996,Guinea-Bissau,GNB,119,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,2,0,0,95,0,0,0,0,0,0,0,0
404,1997,Guinea-Bissau,GNB,119,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,3,0,0,96,0,0,0,0,0,0,0,0
404,1998,Guinea-Bissau,GNB,119,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,4,0,0,97,0,0,0,0,0,0,0,0
404,1999,Guinea-Bissau,GNB,119,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,5,0,0,98,0,0,0,0,0,0,0,0
404,2000,Guinea-Bissau,GNB,119,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,6,0,0,99,0,0,0,0,0,0,0,0
404,2001,Guinea-Bissau,GNB,119,0,0,1,4,1,3,Electoral Autocracy,Electoral Autocracy,0,7,0,0,100,0,0,0,0,0,0,0,0
404,2002,Guinea-Bissau,GNB,119,0,0,1,4,1,4,Electoral Autocracy,Electoral Autocracy,0,8,0,1,101,0,0,0,0,0,0,0,0
404,2003,Guinea-Bissau,GNB,119,0,0,1,3,1,4,Electoral Autocracy,Electoral Autocracy,0,9,0,1,102,0,0,0,0,0,0,0,0
404,2004,Guinea-Bissau,GNB,119,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,10,0,0,103,0,0,0,0,0,0,0,0
404,2005,Guinea-Bissau,GNB,119,0,0,1,4,1,3,Electoral Autocracy,Electoral Autocracy,0,11,0,0,104,0,0,0,0,0,0,0,0
404,2006,Guinea-Bissau,GNB,119,0,0,2,5,1,4,Electoral Autocracy,Electoral Autocracy,0,12,0,1,105,0,0,0,0,0,0,0,0
404,2007,Guinea-Bissau,GNB,119,0,1,2,5,2,5,Electoral Democracy,Electoral Democracy,0,1,1,0,106,0,0,0,0,0,0,0,0
404,2008,Guinea-Bissau,GNB,119,1,1,1,3,2,5,Electoral Democracy,Electoral Democracy,0,2,1,0,107,0,0,0,0,0,0,0,0
404,2009,Guinea-Bissau,GNB,119,0,1,2,5,1,3,Electoral Autocracy,Electoral Autocracy,0,1,0,0,0,1,1,1,1,1,1,1,1
404,2010,Guinea-Bissau,GNB,119,1,1,1,4,2,5,Electoral Democracy,Electoral Democracy,0,1,1,0,1,1,0,1,1,1,1,1,1
404,2011,Guinea-Bissau,GNB,119,0,0,1,4,1,4,Electoral Autocracy,Electoral Autocracy,0,1,0,1,0,2,1,2,2,2,1,1,1
404,2012,Guinea-Bissau,GNB,119,0,1,1,3,1,4,Electoral Autocracy,Electoral Autocracy,0,2,0,1,1,2,0,1,2,2,1,1,1
404,2013,Guinea-Bissau,GNB,119,1,1,0,0,1,3,Electoral Autocracy,Electoral Autocracy,0,3,0,0,2,2,0,1,2,2,1,1,1
404,2014,Guinea-Bissau,GNB,119,0,0,1,4,0,0,Closed Autocracy,Closed Autocracy,1,1,0,0,0,3,1,1,2,3,1,1,1
404,2015,Guinea-Bissau,GNB,119,0,0,2,6,1,4,Electoral Autocracy,Electoral Autocracy,0,1,0,1,1,3,0,1,2,3,1,1,1
404,2016,Guinea-Bissau,GNB,119,0,0,2,5,2,6,Electoral Democracy,Electoral Democracy,0,1,0,0,2,3,0,1,1,3,1,1,1
404,2017,Guinea-Bissau,GNB,119,0,1,2,5,2,5,Electoral Democracy,Electoral Democracy,0,2,1,0,3,3,0,0,1,3,0,1,1
404,2018,Guinea-Bissau,GNB,119,1,1,1,4,2,5,Electoral Democracy,Electoral Democracy,0,3,1,0,4,3,0,0,1,3,0,1,1
404,2019,Guinea-Bissau,GNB,119,,,,,1,4,Electoral Autocracy,Electoral Autocracy,0,5,0,1,0,4,1,1,1,3,1,1,1
411,1970,Equatorial Guinea,GNQ,160,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,2,0,0,69,0,0,0,0,0,0,0,0
411,1971,Equatorial Guinea,GNQ,160,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,3,0,0,70,0,0,0,0,0,0,0,0
411,1972,Equatorial Guinea,GNQ,160,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,4,0,0,71,0,0,0,0,0,0,0,0
411,1973,Equatorial Guinea,GNQ,160,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,5,0,0,72,0,0,0,0,0,0,0,0
411,1974,Equatorial Guinea,GNQ,160,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,6,0,0,73,0,0,0,0,0,0,0,0
411,1975,Equatorial Guinea,GNQ,160,0,0,1,3,1,3,Electoral Autocracy,Electoral Autocracy,0,7,0,0,74,0,0,0,0,0,0,0,0
